Mass-to-charge,Spectra 1,Spectra 2,Spectra 3,Spectra 4,Spectra 5,Spectra 6
867.3375,1072,357,1278,1328,2402,0
867.3665,970,357,818,919,920,0
867.3954,817,510,358,664,613,153
867.4244,1072,255,102,613,1175,204
867.4534,2250,306,102,1022,1431,102
867.4823,3016,102,511,1124,1072,0
867.5113,2505,153,971,817,817,0
867.5403,766,153,664,612,1074,0
867.5692,663,306,51,1738,1533,0
867.5982,817,51,51,2298,971,0
867.6272,510,0,306,2043,306,51
867.6561,153,0,817,1482,306,256
867.6851,153,51,1481,1787,714,409
867.7141,715,204,1380,1534,1175,358
867.7431,1329,358,1226,1379,1738,255
867.772,1481,408,562,766,1228,512
867.801,1483,665,971,818,716,869
867.83,970,511,714,767,511,715
867.8589,920,766,510,1329,818,459
867.8879,613,766,255,1431,919,153
867.9169,920,561,409,1687,868,102
867.9459,1022,102,612,1531,767,204
867.9748,1582,255,766,1583,1023,153
868.0038,1736,306,1430,1225,1534,0
868.0328,2044,358,2197,1534,1278,0
868.0618,1841,153,1533,1636,563,0
868.0907,1381,102,1175,1482,408,0
868.1197,613,102,817,1072,663,51
868.1487,766,153,562,1278,918,153
868.1777,766,306,357,1125,1483,255
868.2066,459,818,306,971,1891,358
868.2356,460,1124,357,1225,1789,460
868.2646,970,1073,204,1635,1328,357
868.2936,1380,408,204,1328,971,51
868.3226,1738,0,357,920,1227,0
868.3515,1175,0,357,612,767,0
868.3805,1021,51,664,664,1432,0
868.4095,1021,0,664,715,1790,0
868.4385,868,0,204,920,1790,0
868.4675,255,153,204,1124,1686,0
868.4964,153,255,510,1992,1788,0
868.5254,867,358,510,1890,1483,0
868.5544,1531,153,715,2045,767,0
868.5834,1379,0,357,2350,561,0
868.6124,1328,102,256,2913,715,0
868.6414,1276,357,511,2350,561,102
868.6703,1889,612,716,1737,765,102
868.6993,1634,357,460,1378,665,51
868.7283,1379,204,51,1684,1022,0
868.7573,663,204,51,1533,1176,255
868.7863,869,102,153,1429,1381,665
868.8153,1278,306,255,918,1176,716
868.8443,1023,358,204,919,1124,511
868.8733,1073,256,153,918,1329,51
868.9022,1533,409,255,1583,1278,0
868.9312,1481,561,765,1688,664,51
868.9602,1787,511,1380,1841,511,102
868.9892,1736,562,1379,1227,562,102
869.0182,1840,306,1225,1073,1073,102
869.0472,1736,255,970,1174,1074,102
869.0762,1582,665,970,1482,1177,409
869.1052,1480,869,919,1634,562,716
869.1342,2094,818,663,1380,306,716
869.1632,2248,511,102,816,818,204
869.1922,1890,306,102,612,1176,0
869.2212,1686,153,357,306,1278,51
869.2502,1736,255,562,204,1534,51
869.2792,1634,153,818,511,1532,0
869.3081,1531,0,767,1380,2865,0
869.3371,1174,51,715,1790,3017,0
869.3661,1530,102,1480,1891,2557,0
869.3951,1276,255,2094,1481,1892,0
869.4241,1123,204,1686,1738,1533,0
869.4531,919,102,919,1635,868,0
869.4821,1327,306,767,1942,613,0
869.5111,1327,459,868,1482,664,0
869.5401,1278,561,663,1991,613,0
869.5691,970,664,153,2810,767,51
869.5981,511,869,306,3117,1226,51
869.6271,51,767,255,2299,1635,102
869.6561,255,460,510,1992,1585,204
869.6851,613,153,715,1941,920,255
869.7141,766,0,1021,1839,767,204
869.7431,306,153,306,1174,562,153
869.7721,51,357,408,1635,868,306
869.8012,51,409,255,1941,1381,459
869.8302,510,408,255,1736,1943,511
869.8592,868,409,204,1072,1738,459
869.8882,1327,409,357,1226,2199,357
869.9172,867,153,663,2146,1789,255
869.9462,714,255,1378,2813,1278,51
869.9752,766,715,2044,1533,460,0
870.0042,1022,1125,2965,868,460,0
870.0332,1074,971,2607,1123,817,0
870.0622,920,870,2095,817,817,0
870.0912,1328,766,1481,511,766,0
870.1202,1636,766,1482,613,510,0
870.1492,1328,664,1531,561,562,0
870.1783,1277,664,1686,765,1073,0
870.2073,969,306,1328,1022,971,51
870.2363,664,255,1124,1227,715,102
870.2653,716,153,816,1227,460,102
870.2943,1329,51,1278,1329,868,51
870.3233,1278,102,1278,1227,1533,51
870.3523,1278,51,1124,1123,1636,0
870.3813,1482,51,715,920,1534,0
870.4104,1942,51,817,1430,2148,0
870.4394,1891,0,511,1891,2147,0
870.4684,1585,204,409,2197,2557,0
870.4974,715,511,306,1071,2250,0
870.5264,409,665,358,1226,2354,0
870.5554,663,612,613,1738,2148,0
870.5844,715,715,715,2097,1790,0
870.6135,664,715,613,1380,972,0
870.6425,715,255,664,1534,765,0
870.6715,664,204,970,1788,357,153
870.7005,765,408,1123,1992,408,460
870.7295,817,459,919,1634,664,613
870.7586,970,459,561,1686,1023,664
870.7876,1225,460,459,2042,1227,766
870.8166,1789,612,613,2658,1074,561
870.8456,1483,510,562,2350,869,255
870.8746,868,561,561,1739,1022,0
870.9037,765,357,306,1124,869,0
870.9327,1532,153,765,1176,1125,204
870.9617,3423,153,1328,1430,1073,306
870.9907,4601,357,1532,1890,1073,255
871.0198,4192,204,1175,1584,920,204
871.0488,4243,51,613,1023,716,51
871.0778,3833,0,510,868,562,102
871.1068,3987,51,715,971,869,255
871.1359,3525,51,869,919,970,153
871.1649,3218,153,663,1175,818,0
871.1939,1891,204,612,1584,664,102
871.223,1685,153,1123,1583,1022,102
871.252,2042,0,1072,1224,1175,153
871.281,2092,102,1276,1226,1378,409
871.31,1786,153,919,1942,2608,307
871.3391,1788,357,766,2608,5015,153
871.3681,1277,715,459,2351,6958,0
871.3971,1020,1123,510,1943,9057,0
871.4262,1328,1125,306,1635,8389,0
871.4552,1584,715,204,1583,6701,102
871.4842,1277,51,306,1687,5730,306
871.5133,1226,0,408,2504,5935,511
871.5423,970,102,408,4142,4603,307
871.5713,1176,306,357,7416,2403,102
871.6004,765,408,306,6751,868,102
871.6294,970,613,716,7265,714,307
871.6584,1226,1176,971,6700,715,562
871.6875,1483,1689,970,6698,765,715
871.7165,1072,1431,561,5826,868,869
871.7455,868,1329,306,4702,1380,1482
871.7746,1175,1176,204,3220,1483,1379
871.8036,1176,1226,459,2556,1226,1328
871.8327,869,817,715,1789,561,460
871.8617,664,408,919,1432,613,255
871.8907,716,357,867,1173,665,358
871.9198,1022,357,1021,1429,511,409
871.9488,1430,204,1940,1685,408,664
871.9778,1890,510,3681,2301,715,511
872.0069,2249,613,5473,1839,1176,306
872.0359,2761,1022,7008,1684,1841,0
872.065,2709,715,6443,1480,1994,0
872.094,2812,765,4857,1481,1688,0
872.1231,2656,766,2963,1481,1176,0
872.1521,2246,665,1481,1789,1227,51
872.1811,1379,665,766,2096,1073,51
872.2102,1380,306,613,1841,1227,0
872.2392,1072,51,612,1021,1380,0
872.2683,970,153,612,562,1687,0
872.2973,561,102,459,357,2097,0
872.3264,1072,51,715,511,2711,0
872.3554,1379,153,510,919,3069,0
872.3845,1175,204,408,1225,3324,0
872.4135,715,306,459,1224,3581,0
872.4426,1225,408,715,1378,3989,0
872.4716,1788,204,561,1993,3068,0
872.5007,2300,204,408,3170,3170,0
872.5297,1788,204,204,3427,2198,51
872.5588,1736,204,459,4346,1278,102
872.5878,1277,51,920,4501,919,0
872.6169,1022,153,1278,5318,1483,51
872.6459,1175,459,1227,4908,1484,51
872.675,1124,664,665,4755,1482,0
872.704,867,459,204,3836,1174,0
872.7331,919,765,204,3170,1482,0
872.7621,818,1175,204,1888,1430,0
872.7912,1226,1482,511,2044,1891,0
872.8202,1022,1021,1276,2043,1841,204
872.8493,459,715,1483,1994,1738,511
872.8783,510,767,919,1480,1891,459
872.9074,1584,665,510,1480,2301,153
872.9365,2965,51,715,765,2455,51
872.9655,5472,0,1532,715,1841,204
872.9946,6389,0,1889,818,664,409
873.0236,6289,0,2400,1174,716,409
873.0527,5063,51,2813,1123,715,306
873.0817,3731,153,3169,1788,1073,51
873.1108,2505,357,2350,1481,1380,0
873.1399,1941,409,2044,663,1584,0
873.1689,2247,255,1379,204,1739,0
873.198,3630,204,1327,357,1533,0
873.227,3425,51,561,510,971,0
873.2561,3170,0,409,919,1226,0
873.2852,2810,0,971,971,1687,0
873.3142,2605,0,1022,716,3222,153
873.3433,1277,0,612,817,5269,357
873.3724,1581,0,511,1275,7215,613
873.4014,1940,51,664,1429,6397,460
873.4305,2146,408,867,2196,5628,153
873.4596,1278,612,511,2303,4707,51
873.4886,920,1227,510,3068,3735,51
873.5177,766,1226,255,2504,2711,102
873.5468,511,1125,153,2654,2814,307
873.5758,459,664,255,3833,3018,460
873.6049,664,817,358,7775,2556,613
873.634,716,1072,306,11102,1021,460
873.663,716,1176,306,12023,868,358
873.6921,511,1072,306,7212,1380,153
873.7212,460,1073,306,4856,1893,358
873.7502,869,1124,357,3576,2098,920
873.7793,1737,867,408,3782,2148,1177
873.8084,1738,1224,255,3068,1380,1278
873.8374,1532,1582,409,3220,766,1278
873.8665,1379,1379,664,3324,816,919
873.8956,1892,613,971,3682,1073,664
873.9247,1737,357,1381,3066,869,409
873.9537,1839,612,2350,3221,511,255
873.9828,1839,408,4091,3527,562,153
874.0119,2094,459,5780,3067,1125,256
874.041,2502,612,6289,1582,1482,204
874.07,3170,765,6392,765,1789,51
874.0991,3322,816,5215,765,2045,0
874.1282,2706,663,4500,1278,2712,51
874.1573,1940,510,3322,1378,2455,102
874.1863,1890,357,2401,1278,2250,255
874.2154,2097,102,1686,869,1841,256
874.2445,2199,102,1687,869,1483,255
874.2736,1840,255,867,1073,1790,204
874.3027,1481,357,663,1431,2147,153
874.3317,1327,306,869,1431,2248,102
874.3608,1021,307,920,1226,3017,0
874.3899,867,204,1021,1073,3685,0
874.419,1020,102,1430,1074,5372,0
874.4481,1072,102,969,1174,6037,0
874.4771,918,0,306,1889,5269,0
874.5062,1379,0,51,2197,2760,0
874.5353,1534,358,306,2043,1942,0
874.5644,1123,562,663,1842,2301,153
874.5935,868,614,869,2607,2404,256
874.6226,460,306,767,3527,1584,102
874.6516,612,255,766,3578,1635,0
874.6807,1124,766,306,3167,1584,0
874.7098,1432,1174,357,3115,920,0
874.7389,920,613,510,2452,357,0
874.768,716,511,613,1889,817,0
874.7971,255,817,460,1277,1276,153
874.8262,153,869,357,1994,1584,561
874.8553,817,613,459,1992,1329,613
874.8843,1738,664,765,2198,1740,256
874.9134,1585,1074,818,1891,2354,255
874.9425,1379,1431,1022,1275,2302,255
874.9716,1279,919,1328,510,1381,153
875.0007,1431,918,2043,562,970,0
875.0298,1327,715,2658,767,664,0
875.0589,1788,511,3272,1021,409,0
875.088,1738,357,2659,1124,409,0
875.1171,1532,561,1432,918,409,0
875.1462,1176,920,664,663,562,153
875.1753,1124,1177,510,1021,715,307
875.2044,817,921,1225,972,715,409
875.2335,765,358,2199,715,1073,153
875.2625,1225,0,1994,766,1482,102
875.2916,1328,51,1483,921,2098,51
875.3207,1124,0,663,459,1892,0
875.3498,1380,102,357,460,1944,0
875.3789,765,204,459,1431,1739,0
875.408,613,255,664,2556,1840,0
875.4371,817,204,1125,2657,2199,0
875.4662,1278,51,1022,2606,2301,102
875.4953,1329,102,459,2301,2351,153
875.5244,1584,306,306,2198,2606,102
875.5535,1482,358,358,1329,2864,51
875.5826,1022,306,256,1124,1841,204
875.6117,817,153,51,2045,1021,204
875.6408,817,460,51,3373,1380,102
875.6699,1328,460,306,3423,1789,0
875.699,1687,307,817,2863,2045,0
875.7281,1378,255,920,2045,1737,51
875.7572,1226,357,510,2096,1482,51
875.7863,1276,613,255,1789,1175,102
875.8154,1891,716,459,1635,1124,204
875.8446,2250,817,613,1582,1636,459
875.8737,2658,920,816,1583,2353,562
875.9028,1942,818,714,1224,2046,613
875.9319,1941,665,1074,868,1535,358
875.961,1788,409,1175,767,1482,357
875.9901,1226,153,1124,1123,1484,204
876.0192,612,306,1123,867,971,51
876.0483,714,306,1840,971,919,0
876.0774,766,255,2197,1023,1125,0
876.1065,664,460,1788,1176,1687,0
876.1356,561,561,1123,1072,1790,102
876.1647,612,409,1072,561,971,51
876.1938,919,460,868,408,357,153
876.223,1381,614,918,561,460,511
876.2521,1176,255,612,357,204,460
876.2812,715,0,869,510,51,51
876.3103,919,51,970,664,408,0
876.3394,1175,102,869,817,1074,0
876.3685,1430,102,614,817,1382,0
876.3976,1226,0,460,459,1431,0
876.4268,715,0,459,51,1021,51
876.4559,562,0,511,153,1379,204
876.485,664,0,153,204,1276,256
876.5141,817,0,357,460,870,306
876.5432,766,51,1022,766,613,204
876.5723,714,204,1687,1329,971,153
876.6014,664,306,1277,1533,869,51
876.6306,766,255,869,1431,971,0
876.6597,510,255,766,612,1125,0
876.6888,510,357,1125,868,1176,0
876.7179,765,409,613,1481,1124,51
876.747,1174,307,766,1788,1329,204
876.7762,1125,562,971,1534,1789,255
876.8053,766,1021,1177,1432,2148,204
876.8344,459,1073,1176,920,1432,153
876.8635,869,767,920,1073,920,0
876.8927,1327,460,612,1329,1278,0
876.9218,1635,561,459,1224,1380,0
876.9509,1635,510,818,613,1432,102
876.98,1738,306,1535,511,1995,204
877.0091,1124,357,1739,510,1636,153
877.0383,715,511,1583,409,869,102
877.0674,357,511,1176,306,460,153
877.0965,663,358,1227,357,358,306
877.1256,408,153,561,459,408,153
877.1548,204,153,714,613,306,204
877.1839,561,255,1022,561,51,51
877.213,817,204,1073,766,0,0
877.2422,664,0,818,1124,664,51
877.2713,459,51,1177,1583,1535,102
877.3004,765,102,1583,1430,1689,51
877.3295,1327,153,1379,1329,1483,51
877.3587,1380,51,664,869,1380,0
877.3878,1584,51,817,562,1944,0
877.4169,1124,102,868,408,2096,51
877.4461,1022,204,765,919,1687,153
877.4752,1175,306,153,1123,1175,153
877.5043,1429,256,204,1378,1022,0
877.5335,1328,102,306,1072,970,51
877.5626,1889,0,562,919,663,0
877.5917,1788,0,562,1327,561,51
877.6209,1891,51,357,1738,766,153
877.65,1022,204,102,1430,716,204
877.6791,510,409,102,1635,715,204
877.7083,561,818,408,2045,664,408
877.7374,868,1227,459,2607,307,408
877.7665,818,1021,255,1839,408,153
877.7957,1073,868,102,1431,459,102
877.8248,1328,664,51,919,766,204
877.854,1737,664,255,869,817,102
877.8831,1380,357,613,1022,1023,0
877.9122,1176,51,1023,1073,1432,0
877.9414,613,51,972,562,2199,0
877.9705,919,204,818,306,2814,0
877.9997,1227,614,1430,306,2352,102
878.0288,1533,869,1533,357,1174,357
878.0579,1073,510,868,204,1073,409
878.0871,1072,102,663,102,1226,460
878.1162,919,51,510,663,511,204
878.1454,817,357,408,1225,408,0
878.1745,715,511,306,1225,818,0
878.2037,818,817,919,561,1279,0
878.2328,510,715,1022,357,971,0
878.2619,765,613,614,561,561,0
878.2911,664,255,204,765,613,0
878.3202,460,51,204,561,920,0
878.3494,511,102,102,765,767,0
878.3785,510,0,613,1226,1073,0
878.4077,459,51,817,1941,1841,0
878.4368,306,153,510,2454,2558,0
878.466,204,153,409,2095,1945,0
878.4951,306,51,715,1584,1073,0
878.5243,306,153,766,1072,817,0
878.5534,511,255,818,1226,1175,102
878.5826,664,204,357,766,970,51
878.6117,561,511,306,408,818,51
878.6409,510,460,512,459,1124,102
878.67,663,204,459,1021,1738,0
878.6992,562,51,204,1021,1635,51
878.7283,714,102,357,972,971,153
878.7575,664,102,663,970,409,153
878.7866,1021,153,1021,817,613,0
878.8158,919,102,664,511,613,0
878.8449,1380,255,613,663,613,0
878.8741,1432,409,663,1073,1022,204
878.9033,1431,307,765,1125,1278,460
878.9324,765,102,510,715,1072,511
878.9616,612,102,562,613,1175,256
878.9907,511,153,919,562,1330,0
879.0199,920,256,920,306,920,0
879.049,766,102,613,153,459,0
879.0782,919,51,459,51,715,0
879.1074,766,102,306,102,920,0
879.1365,408,51,561,204,1125,0
879.1657,408,102,766,204,1074,0
879.1948,1022,153,817,204,1278,0
879.224,1686,51,766,255,817,0
879.2532,2096,0,510,613,868,0
879.2823,1175,0,561,920,561,0
879.3115,715,0,1073,970,562,0
879.3407,969,153,1073,919,715,51
879.3698,1737,307,612,714,1225,51
879.399,1944,307,306,510,2043,51
879.4281,1738,102,255,715,2660,0
879.4573,1379,306,0,716,3018,0
879.4865,970,715,357,972,3529,0
879.5156,561,562,459,818,3631,0
879.5448,613,204,613,1022,2660,0
879.574,715,204,664,868,1174,0
879.6031,817,459,459,919,1074,0
879.6323,715,612,153,1072,1381,0
879.6615,613,715,409,1277,1533,0
879.6906,408,409,664,1430,1329,0
879.7198,511,102,972,1533,1073,0
879.749,562,0,920,1021,510,51
879.7782,510,102,612,663,357,102
879.8073,408,204,459,255,561,51
879.8365,459,204,562,306,460,153
879.8657,511,102,665,766,868,153
879.8948,562,204,306,1278,1484,0
879.924,511,255,51,1124,1330,0
879.9532,459,307,153,969,971,0
879.9824,306,306,306,408,306,0
880.0115,256,562,613,357,767,0
880.0407,511,562,767,663,1330,0
880.0699,714,357,715,1532,1278,0
880.0991,459,255,357,1227,971,102
880.1282,664,306,459,867,1073,102
880.1574,766,256,255,510,1074,51
880.1866,920,102,511,767,920,0
880.2158,1074,0,715,919,613,0
880.2449,1277,0,972,868,612,0
880.2741,970,0,869,510,408,51
880.3033,765,0,460,510,255,153
880.3325,868,0,357,664,459,153
880.3617,1022,0,255,1176,766,102
880.3908,766,102,460,1379,920,0
880.42,664,204,1125,1430,1124,0
880.4492,357,510,716,1276,971,0
880.4784,612,459,663,1481,664,0
880.5076,970,102,919,1380,153,0
880.5368,920,51,766,1482,102,0
880.5659,663,102,204,1175,153,0
880.5951,817,307,0,969,306,0
880.6243,919,562,153,765,358,0
880.6535,1023,765,204,969,408,0
880.6827,716,408,51,408,511,51
880.7119,460,255,51,306,664,102
880.741,255,307,306,663,561,102
880.7702,664,409,816,664,256,51
880.7994,1073,204,919,715,408,102
880.8286,1021,0,1123,919,766,153
880.8578,1124,0,1226,1122,921,204
880.887,1840,0,1176,1276,972,153
880.9162,1890,255,921,1073,665,0
880.9454,1327,409,562,920,614,0
880.9746,765,307,102,919,562,102
881.0037,765,51,459,971,613,307
881.0329,1891,102,921,663,767,409
881.0621,2762,358,920,664,1176,409
881.0913,2554,460,1021,817,1585,153
881.1205,2147,204,868,613,1738,0
881.1497,1942,0,306,510,1380,0
881.1789,1789,0,357,869,1431,0
881.2081,766,51,663,817,1585,0
881.2373,357,0,408,561,1585,0
881.2665,357,0,204,204,1226,0
881.2957,1124,153,408,255,1226,0
881.3249,1738,613,561,460,869,204
881.3541,1992,817,561,766,716,255
881.3833,1482,358,562,715,562,102
881.4125,1226,102,561,664,816,0
881.4417,919,51,307,920,1226,0
881.4709,1585,102,358,1584,1686,0
881.5001,1534,153,153,1737,1380,204
881.5293,1227,153,357,1839,1483,409
881.5585,562,204,562,1379,1329,307
881.5877,1073,204,613,1431,1380,153
881.6169,1226,153,306,1838,818,153
881.6461,1175,255,153,1789,358,102
881.6753,561,766,51,1481,204,51
881.7045,766,1329,153,1379,357,0
881.7337,766,920,204,1073,204,0
881.7629,612,255,561,765,357,102
881.7921,408,51,715,1380,357,153
881.8213,663,408,971,1994,459,51
881.8505,511,612,971,1432,868,0
881.8797,1073,817,716,816,1534,102
881.9089,972,664,255,510,1431,255
881.9381,1074,460,102,817,1431,102
881.9673,664,51,306,766,1175,0
881.9965,765,102,612,767,1431,0
882.0257,816,51,612,817,1174,0
882.0549,920,102,868,921,1175,0
882.0841,1584,153,817,817,919,0
882.1133,2554,408,1072,868,867,0
882.1426,2606,613,1071,460,1022,51
882.1718,2248,562,1175,102,1022,204
882.201,1942,204,1022,357,664,256
882.2302,1994,153,613,920,409,102
882.2594,1788,613,306,1380,204,0
882.2886,1584,818,306,1176,306,0
882.3178,1277,460,664,357,460,51
882.347,867,153,1176,102,562,153
882.3762,817,0,1125,255,357,153
882.4055,1022,255,818,562,460,0
882.4347,1023,612,562,920,561,0
882.4639,1074,1277,409,1175,459,51
882.4931,663,1432,408,1330,612,0
882.5223,613,1022,409,1892,1072,0
882.5515,561,255,511,1686,562,51
882.5808,920,51,306,1789,561,102
882.61,1125,255,511,1686,1176,51
882.6392,869,307,716,2451,1688,0
882.6684,921,102,766,2401,1482,0
882.6976,1328,102,562,1839,1380,0
882.7268,971,255,409,1686,1176,0
882.7561,971,255,255,1226,817,0
882.7853,869,204,306,561,256,0
882.8145,1073,307,562,459,409,102
882.8437,868,256,511,1073,715,204
882.8729,868,51,664,1329,715,204
882.9022,562,51,818,1175,817,102
882.9314,358,0,715,1227,1533,0
882.9606,970,0,510,919,1994,0
882.9898,1841,102,612,817,1892,51
883.0191,1944,307,510,664,1433,0
883.0483,1330,409,1073,1430,1791,51
883.0775,919,306,1329,2095,1892,153
883.1067,1225,306,1124,1941,1535,102
883.136,1583,204,971,715,1124,0
883.1652,1378,102,1432,511,1022,0
883.1944,1022,153,1278,1073,716,0
883.2236,1176,51,766,1023,869,0
883.2529,1023,0,459,715,716,0
883.2821,1175,0,613,868,1074,0
883.3113,561,102,562,867,870,0
883.3406,663,306,357,918,817,0
883.3698,1125,255,153,1224,1226,51
883.399,1841,51,102,1225,1482,102
883.4283,1431,0,307,1123,1175,102
883.4575,1276,0,562,920,1021,51
883.4867,918,51,307,1431,612,0
883.5159,714,153,102,1532,920,0
883.5452,459,255,153,1124,1175,0
883.5744,306,204,204,1124,1022,0
883.6036,306,153,204,920,460,51
883.6329,510,51,255,1124,868,102
883.6621,766,51,817,1533,1329,255
883.6913,920,255,1022,1788,1585,255
883.7206,971,306,612,1533,921,102
883.7498,766,255,459,1687,613,51
883.7791,766,102,459,1635,614,51
883.8083,664,0,460,1634,1023,0
883.8375,613,0,460,1022,817,0
